id,region,product_id,sales,date
64226,North,146,371,2023-07-12
64227,Central,304,382,2023-12-19
64228,North,243,186,2023-08-04
64229,East,268,420,2023-09-16
64230,South,178,474,2023-05-12
64231,South,290,269,2023-01-27
64232,West,255,124,2023-07-05
64233,West,223,379,2023-02-10
64234,South,222,320,2023-07-23
64235,Central,428,468,2023-01-10
64236,Central,332,359,2023-08-03
64237,Central,136,344,2023-07-16
64238,East,487,140,2023-10-11
64239,Central,261,183,2023-10-23
64240,West,181,476,2023-07-28
64241,West,498,358,2023-11-26
64242,North,156,272,2023-09-24
64243,South,259,177,2023-03-27
64244,North,479,330,2023-10-16
64245,South,235,299,2023-08-06
64246,West,304,78,2023-07-19
64247,East,272,306,2023-12-25
64248,West,486,410,2023-10-26
64249,North,411,431,2023-05-19
64250,Central,359,339,2023-10-13
64251,West,472,473,2023-09-04
64252,North,196,351,2023-05-11
64253,South,220,323,2023-03-07
64254,East,493,367,2023-11-20
64255,West,301,439,2023-04-20
64256,West,324,432,2023-09-28
64257,West,263,269,2023-11-05
64258,West,324,366,2023-07-20
64259,South,350,361,2023-03-25
64260,West,456,471,2023-01-10
64261,North,416,347,2023-07-16
64262,West,115,391,2023-12-13
64263,North,412,213,2023-11-18
64264,East,500,463,2023-11-18
64265,Central,288,258,2023-10-20
64266,East,189,458,2023-09-03
64267,Central,366,30,2023-11-03
64268,West,308,36,2023-01-24
64269,West,475,154,2023-10-16
64270,East,307,130,2023-09-18
64271,East,183,57,2023-05-27
64272,Central,407,232,2023-05-23
64273,Central,299,229,2023-05-03
64274,North,142,53,2023-12-13
64275,Central,236,417,2023-08-01
64276,East,289,468,2023-06-10
64277,Central,265,221,2023-10-17
64278,East,404,177,2023-11-03
64279,Central,311,198,2023-04-13
64280,North,100,242,2023-12-08
64281,North,101,223,2023-06-18
64282,North,420,382,2023-03-04
64283,North,446,204,2023-02-18
64284,East,486,135,2023-08-14
64285,Central,261,90,2023-05-21
64286,Central,122,341,2023-04-17
64287,North,405,37,2023-07-02
64288,South,119,235,2023-02-19
64289,West,252,25,2023-01-18
64290,South,103,488,2023-11-25
64291,South,464,277,2023-08-19
64292,Central,338,66,2023-12-20
64293,Central,161,240,2023-03-16
64294,South,302,335,2023-11-10
64295,West,325,396,2023-05-03
64296,North,118,380,2023-03-03
64297,South,444,145,2023-01-02
64298,South,387,448,2023-07-09
64299,North,142,368,2023-07-02
64300,South,419,110,2023-10-12
64301,East,345,381,2023-08-28
64302,North,186,450,2023-02-21
64303,East,270,382,2023-06-25
64304,South,421,407,2023-05-20
64305,West,458,135,2023-01-20
64306,North,446,443,2023-02-27
64307,North,395,67,2023-10-27
64308,North,473,142,2023-05-11
64309,West,247,210,2023-12-28
64310,East,258,198,2023-07-21
64311,West,416,469,2023-09-07
64312,South,362,214,2023-03-07
64313,South,444,113,2023-06-24
64314,Central,224,247,2023-02-20
64315,South,446,490,2023-06-09
64316,South,299,268,2023-12-13
64317,East,416,70,2023-01-23
64318,West,271,248,2023-10-16
64319,East,169,376,2023-12-05
64320,East,209,413,2023-03-10
64321,East,321,48,2023-11-22
64322,Central,357,378,2023-05-22
64323,Central,317,66,2023-01-24
64324,North,278,211,2023-09-07
64325,South,385,93,2023-08-13
64326,North,260,183,2023-03-08
64327,West,290,348,2023-02-24
64328,Central,308,89,2023-05-11
64329,South,321,112,2023-11-12
64330,Central,186,148,2023-09-26
64331,North,292,215,2023-03-18
64332,West,351,93,2023-11-12
64333,East,236,230,2023-06-10
64334,East,190,275,2023-05-22
64335,South,140,76,2023-03-04
64336,West,348,338,2023-12-18
64337,North,440,100,2023-03-24
64338,Central,424,394,2023-07-19
64339,East,179,270,2023-03-26
64340,North,268,193,2023-07-03
64341,Central,174,338,2023-11-19
64342,East,191,493,2023-11-20
64343,West,113,203,2023-06-17
64344,East,157,235,2023-07-26
64345,West,397,492,2023-01-06
64346,East,401,134,2023-07-13
64347,South,465,464,2023-02-03
64348,Central,380,139,2023-01-06
64349,South,162,425,2023-09-26
64350,South,249,373,2023-03-04
64351,South,487,50,2023-10-09
64352,East,206,391,2023-01-28
64353,Central,452,176,2023-08-04
64354,East,389,289,2023-01-24
64355,South,498,75,2023-05-17
64356,Central,356,493,2023-11-22
64357,South,268,495,2023-06-22
64358,South,383,427,2023-04-13
64359,North,349,243,2023-06-02
64360,West,411,481,2023-06-06
64361,South,100,117,2023-12-25
64362,West,389,398,2023-07-08
64363,Central,430,370,2023-05-27
64364,South,476,13,2023-08-23
64365,East,351,143,2023-04-14
64366,South,279,460,2023-05-08
64367,East,439,269,2023-04-16
64368,North,174,172,2023-10-23
64369,Central,475,157,2023-03-27
64370,Central,405,338,2023-03-10
64371,North,183,493,2023-04-20
64372,West,419,345,2023-09-08
64373,Central,123,236,2023-10-26
64374,North,499,75,2023-01-23
64375,South,144,228,2023-05-20
64376,West,411,212,2023-03-02
64377,South,177,379,2023-10-21
64378,Central,230,378,2023-03-07
64379,Central,245,410,2023-04-03
64380,South,170,70,2023-06-10
64381,North,113,36,2023-01-03
64382,East,376,497,2023-02-01
64383,North,233,38,2023-09-11
64384,North,152,412,2023-10-06
64385,Central,112,326,2023-12-11
64386,West,135,424,2023-02-10
64387,South,163,482,2023-11-24
64388,South,241,21,2023-09-14
64389,North,353,220,2023-02-08
64390,East,403,83,2023-07-07
64391,West,432,79,2023-09-19
64392,East,286,193,2023-06-21
64393,East,203,140,2023-08-08
64394,North,208,297,2023-05-03
64395,West,312,401,2023-01-13
64396,West,182,417,2023-08-27
64397,West,276,407,2023-09-09
64398,North,188,243,2023-02-20
64399,North,131,390,2023-09-11
64400,West,112,361,2023-08-16
64401,West,261,146,2023-07-09
64402,North,427,475,2023-04-17
64403,East,434,479,2023-11-09
64404,Central,483,267,2023-06-03
64405,Central,433,475,2023-09-21
64406,South,416,257,2023-06-16
64407,East,483,350,2023-03-26
64408,West,106,399,2023-04-10
64409,East,327,181,2023-12-20
64410,North,122,392,2023-05-13
64411,North,330,89,2023-06-28
64412,East,174,477,2023-06-01
64413,South,231,228,2023-08-03
64414,Central,257,216,2023-12-28
64415,West,105,201,2023-05-09
64416,Central,123,432,2023-12-24
64417,South,206,290,2023-07-17
64418,North,240,199,2023-04-12
64419,Central,255,283,2023-12-16
64420,North,474,15,2023-01-02
64421,West,453,35,2023-02-08
64422,South,276,466,2023-03-02
64423,South,350,341,2023-08-28
64424,West,151,380,2023-07-18
64425,Central,291,353,2023-07-14
64426,South,436,405,2023-06-13
64427,North,468,445,2023-12-22
64428,Central,315,251,2023-10-13
64429,North,153,495,2023-03-26
64430,West,416,267,2023-10-22
64431,West,111,356,2023-10-02
64432,North,181,151,2023-11-01
64433,Central,153,431,2023-01-13
64434,South,442,170,2023-08-25
64435,North,294,434,2023-04-24
64436,North,232,239,2023-03-16
64437,East,266,439,2023-11-03
64438,North,350,131,2023-12-03
64439,West,347,416,2023-02-18
64440,Central,373,390,2023-06-14
64441,North,141,244,2023-08-25
64442,Central,178,107,2023-11-14
64443,West,315,317,2023-12-19
64444,North,168,366,2023-02-14
64445,North,331,321,2023-06-15
64446,Central,420,496,2023-06-27
64447,West,104,431,2023-07-28
64448,West,207,331,2023-01-02
64449,Central,138,38,2023-09-11
64450,South,120,320,2023-01-21
64451,North,484,136,2023-06-01
64452,South,321,388,2023-08-21
64453,Central,225,406,2023-09-19
64454,South,424,331,2023-08-01
64455,West,425,343,2023-08-12
64456,East,215,247,2023-12-28
64457,West,258,266,2023-07-02
64458,Central,471,233,2023-07-02
64459,East,196,402,2023-06-23
64460,West,456,234,2023-12-08
64461,North,153,236,2023-12-15
64462,South,187,184,2023-01-18
64463,South,453,266,2023-10-11
64464,South,254,435,2023-05-11
64465,West,444,393,2023-09-12
64466,North,103,113,2023-07-07
64467,East,317,177,2023-05-02
64468,North,407,160,2023-06-18
64469,East,209,106,2023-03-16
64470,North,109,321,2023-08-03
64471,Central,330,178,2023-03-14
64472,East,360,88,2023-09-27
64473,South,308,248,2023-07-18
64474,West,184,38,2023-08-13
64475,Central,481,125,2023-11-03
64476,West,484,54,2023-08-17
64477,South,424,252,2023-01-17
64478,East,283,11,2023-10-13
64479,East,403,132,2023-08-02
64480,East,311,237,2023-04-14
64481,North,406,152,2023-03-12
64482,South,369,158,2023-01-06
64483,South,430,314,2023-06-23
64484,East,285,62,2023-05-24
64485,West,153,29,2023-08-15
64486,East,118,320,2023-01-03
64487,Central,434,426,2023-08-28
64488,South,326,376,2023-03-28
64489,North,462,94,2023-03-03
64490,South,342,48,2023-03-24
64491,East,256,434,2023-03-04
64492,South,298,301,2023-07-26
64493,North,471,319,2023-04-23
64494,Central,215,218,2023-05-06
64495,Central,124,357,2023-09-25
64496,Central,285,454,2023-02-18
64497,South,207,55,2023-03-16
64498,West,232,195,2023-10-05
64499,West,191,140,2023-05-10
64500,East,138,431,2023-05-23
64501,Central,257,94,2023-03-07
64502,East,352,273,2023-12-01
64503,North,370,433,2023-11-06
64504,East,374,180,2023-03-09
64505,Central,418,337,2023-09-18
64506,North,395,451,2023-03-25
64507,North,468,447,2023-06-01
64508,North,349,230,2023-11-17
64509,South,491,52,2023-09-21
64510,North,372,206,2023-03-19
64511,Central,289,16,2023-11-25
64512,Central,343,334,2023-07-06
64513,West,137,313,2023-05-01
64514,North,174,285,2023-03-01
64515,West,388,472,2023-03-11
64516,East,423,237,2023-02-12
64517,Central,411,35,2023-01-24
64518,West,207,202,2023-05-22
64519,East,228,209,2023-03-06
64520,West,410,332,2023-12-10
64521,South,376,300,2023-07-28
64522,Central,232,303,2023-11-23
64523,North,376,75,2023-04-16
64524,West,500,13,2023-03-08
64525,East,333,444,2023-09-28
64526,South,463,351,2023-12-24
64527,South,176,148,2023-10-26
64528,South,230,344,2023-02-01
64529,East,152,364,2023-02-15
64530,South,482,490,2023-02-01
64531,Central,218,90,2023-10-25
64532,East,339,113,2023-05-12
64533,West,359,378,2023-11-11
64534,North,242,193,2023-05-16
64535,Central,266,98,2023-05-25
64536,East,209,339,2023-03-01
64537,Central,276,282,2023-11-24
64538,West,128,496,2023-02-24
64539,North,214,212,2023-07-28
64540,North,251,197,2023-10-07
64541,North,489,33,2023-12-05
64542,North,213,300,2023-02-14
64543,South,305,62,2023-06-09
64544,West,224,192,2023-10-22
64545,Central,493,240,2023-12-26
64546,South,459,459,2023-12-12
64547,South,147,417,2023-05-12
64548,North,375,280,2023-01-05
64549,Central,456,235,2023-02-06
64550,East,101,228,2023-12-02
64551,East,260,292,2023-03-11
64552,South,268,187,2023-04-18
64553,South,103,135,2023-08-18
64554,North,361,315,2023-05-08
64555,Central,376,242,2023-06-12
64556,South,495,356,2023-11-02
64557,Central,493,270,2023-10-03
64558,Central,308,49,2023-06-09
64559,Central,275,281,2023-01-21
64560,East,461,357,2023-06-10
64561,West,113,134,2023-04-08
64562,West,147,405,2023-01-23
64563,West,285,44,2023-02-23
64564,Central,454,153,2023-09-11
64565,West,311,124,2023-02-15
64566,North,403,25,2023-02-03
64567,Central,375,349,2023-01-07
64568,North,261,339,2023-10-22
64569,Central,152,118,2023-03-02
64570,North,488,476,2023-10-18
64571,North,220,135,2023-03-24
64572,Central,262,89,2023-06-18
64573,East,131,464,2023-05-27
64574,West,133,442,2023-08-07
64575,East,376,500,2023-03-12
64576,Central,367,172,2023-08-09
64577,Central,123,309,2023-05-23
64578,Central,410,51,2023-05-02
64579,West,121,445,2023-10-21
64580,Central,474,144,2023-12-12
64581,Central,163,325,2023-07-24
64582,South,238,102,2023-03-10
64583,East,432,434,2023-11-18
64584,North,277,386,2023-02-11
64585,East,344,455,2023-06-28
64586,Central,299,128,2023-03-09
64587,South,361,112,2023-11-28
64588,South,383,323,2023-09-07
64589,North,116,54,2023-08-04
64590,West,176,257,2023-04-25
64591,West,143,368,2023-09-23
64592,North,327,168,2023-05-28
64593,Central,215,40,2023-07-01
64594,East,202,410,2023-03-03
64595,North,450,346,2023-09-10
64596,North,360,391,2023-11-04
64597,West,367,376,2023-07-17
64598,Central,310,198,2023-04-22
64599,West,243,161,2023-01-10
64600,North,466,210,2023-02-27
64601,South,367,311,2023-07-17
64602,South,102,462,2023-09-08
64603,North,416,322,2023-01-14
64604,North,413,19,2023-02-08
64605,West,393,267,2023-08-25
64606,West,388,381,2023-05-15
64607,South,231,21,2023-01-11
64608,West,129,73,2023-10-07
64609,South,191,104,2023-06-26
64610,North,377,330,2023-07-23
64611,West,390,156,2023-07-01
64612,West,381,202,2023-10-08
64613,North,159,21,2023-03-25
64614,South,213,476,2023-10-14
64615,West,378,313,2023-05-09
64616,West,452,132,2023-02-20
64617,North,137,157,2023-05-15
64618,West,434,489,2023-09-07
64619,East,191,189,2023-09-19
64620,East,213,406,2023-11-25
64621,Central,192,249,2023-02-10
64622,East,373,83,2023-08-14
64623,West,331,123,2023-08-27
64624,North,263,86,2023-10-04
64625,West,164,97,2023-07-24
64626,South,373,83,2023-06-12
64627,North,264,321,2023-03-26
64628,South,199,487,2023-07-24
64629,Central,433,248,2023-03-24
64630,East,258,274,2023-11-10
64631,Central,450,15,2023-09-10
64632,West,131,465,2023-02-08
64633,West,358,495,2023-11-07
64634,Central,109,120,2023-10-05
64635,Central,390,436,2023-04-08
64636,North,261,294,2023-01-21
64637,North,280,358,2023-04-01
64638,Central,475,333,2023-01-17
64639,South,420,364,2023-09-09
64640,South,121,369,2023-02-07
64641,West,261,471,2023-05-05
64642,Central,396,164,2023-04-13
64643,South,413,26,2023-11-18
64644,North,134,428,2023-08-16
64645,South,378,432,2023-03-23
64646,East,282,253,2023-05-28
64647,North,396,256,2023-07-07
64648,West,480,379,2023-05-11
64649,West,108,266,2023-08-10
64650,Central,204,109,2023-12-25
64651,North,490,430,2023-04-01
64652,North,387,459,2023-06-09
64653,Central,425,63,2023-11-21
64654,East,141,137,2023-08-16
64655,North,404,353,2023-06-03
64656,South,468,17,2023-12-04
64657,West,249,124,2023-05-17
64658,East,317,392,2023-12-24
64659,North,299,469,2023-07-16
64660,North,185,141,2023-08-07
64661,South,207,279,2023-12-05
64662,Central,134,245,2023-11-18
64663,East,262,188,2023-10-28
64664,West,105,425,2023-02-01
64665,West,499,348,2023-08-12
64666,Central,175,479,2023-03-03
64667,East,147,157,2023-11-27
64668,Central,464,429,2023-04-15
64669,North,325,296,2023-08-15
64670,South,426,61,2023-03-21
64671,South,232,421,2023-01-13
64672,North,231,196,2023-09-24
64673,West,318,78,2023-02-05
64674,West,267,434,2023-08-26
64675,East,357,272,2023-06-07
64676,South,100,227,2023-09-25
64677,East,234,196,2023-06-17
64678,Central,256,288,2023-04-06
64679,East,462,433,2023-09-05
64680,Central,212,432,2023-11-18
64681,South,249,471,2023-02-04
64682,North,304,441,2023-02-19
64683,East,347,440,2023-04-27
64684,Central,400,452,2023-12-10
64685,East,115,430,2023-11-09
64686,Central,424,360,2023-03-04
64687,West,309,358,2023-02-21
64688,South,434,277,2023-10-07
64689,East,222,419,2023-06-07
64690,North,485,293,2023-10-26
64691,West,216,64,2023-01-17
64692,West,200,351,2023-09-10
64693,Central,405,469,2023-12-08
64694,North,454,19,2023-02-18
64695,South,344,273,2023-03-05
64696,South,289,231,2023-10-05
64697,North,348,141,2023-11-12
64698,West,267,436,2023-03-25
64699,West,176,457,2023-02-16
64700,East,324,17,2023-08-05
64701,East,150,229,2023-07-26
64702,Central,133,412,2023-10-22
64703,East,437,201,2023-05-08
64704,East,481,324,2023-12-08
64705,West,313,262,2023-06-12
64706,Central,272,140,2023-06-04
64707,Central,394,159,2023-05-09
64708,East,206,334,2023-05-19
64709,Central,456,98,2023-12-22
64710,South,485,439,2023-09-16
64711,West,368,488,2023-01-05
64712,South,320,455,2023-12-12
64713,South,365,391,2023-04-27
64714,East,234,124,2023-05-20
64715,Central,448,354,2023-10-20
64716,South,437,167,2023-02-23
64717,Central,436,309,2023-05-24
64718,Central,129,69,2023-07-23
64719,Central,225,242,2023-02-07
64720,South,325,476,2023-01-19
64721,Central,160,230,2023-07-08
64722,South,319,490,2023-04-13
64723,North,444,411,2023-07-25
64724,West,229,54,2023-05-19
64725,East,184,291,2023-06-02
64726,South,360,83,2023-10-17
64727,East,135,223,2023-11-07
64728,Central,324,132,2023-02-16
64729,North,258,371,2023-06-09
64730,East,186,344,2023-12-01
64731,South,312,231,2023-03-16
64732,West,262,186,2023-03-05
64733,North,267,157,2023-04-18
64734,North,307,331,2023-05-01
64735,East,250,300,2023-07-28
64736,South,204,188,2023-05-16
64737,North,179,400,2023-04-24
64738,East,245,64,2023-03-03
64739,East,271,61,2023-06-20
64740,East,362,401,2023-09-19
64741,Central,438,208,2023-01-19
64742,West,304,463,2023-09-04
64743,East,317,491,2023-04-10
64744,South,444,294,2023-10-23
64745,South,194,70,2023-06-09
64746,Central,427,477,2023-12-25
64747,Central,300,211,2023-08-11
64748,Central,392,461,2023-09-28
64749,Central,475,16,2023-09-23
64750,East,322,396,2023-12-27
64751,Central,273,295,2023-09-20
64752,South,385,278,2023-07-12
64753,East,389,446,2023-09-20
64754,East,442,474,2023-03-04
64755,Central,339,165,2023-06-20
64756,South,162,124,2023-05-11
64757,North,361,221,2023-11-07
64758,South,168,440,2023-05-24
64759,Central,189,424,2023-02-25
64760,South,487,186,2023-11-18
64761,West,137,224,2023-04-23
64762,East,350,349,2023-09-08
64763,Central,172,33,2023-12-02
64764,East,186,464,2023-09-07
64765,South,197,354,2023-05-25
64766,East,101,56,2023-12-20
64767,Central,220,358,2023-05-03
64768,West,497,361,2023-07-12
64769,East,334,22,2023-07-09
64770,North,302,141,2023-09-26
64771,East,351,415,2023-09-08
64772,North,477,187,2023-10-09
64773,Central,175,198,2023-12-28
64774,South,396,56,2023-10-11
64775,North,499,34,2023-08-23
